199.0,420.0,0.0,30.0,32.0
0.0,0.0,0.0,121.0,19.0
0.0,0.0,0.0,166.0,9.0
0.0,0.0,0.0,117.0,16.0
0.0,0.0,0.0,270.0,23.0
0.0,0.0,0.0,133.0,8.0
0.0,0.0,0.0,205.0,12.0
0.0,0.0,0.0,199.0,3.0
287.0,2251.0,0.0,3.0,7.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,233.0,1.0
0.0,0.0,0.0,96.0,16.0
300.0,13788.0,0.0,8.0,9.0
18.0,0.0,0.0,1.0,1.0
233.0,616.0,0.0,3.0,3.0
343.0,1178.0,0.0,9.0,10.0
0.0,0.0,0.0,223.0,23.0
0.0,0.0,0.0,280.0,17.0
253.0,11905.0,0.0,8.0,10.0
147.0,105.0,5607.0,1.0,1.0
0.0,0.0,0.0,248.0,2.0
437.0,14421.0,507.0,1.0,1.0
0.0,0.0,0.0,279.0,7.0
227.0,6588.0,0.0,5.0,22.0
215.0,10499.0,0.0,14.0,14.0
241.0,1400.0,0.0,33.0,33.0
8.0,0.0,0.0,1.0,12.0
0.0,0.0,0.0,57.0,16.0
303.0,555.0,0.0,9.0,9.0
0.0,0.0,0.0,2.0,1.0
45.0,45.0,0.0,181.0,181.0
105.0,147.0,1.0,2.0,2.0
43.0,43.0,0.0,122.0,202.0
0.0,0.0,0.0,205.0,17.0
324.0,2302.0,0.0,22.0,28.0
0.0,0.0,0.0,228.0,13.0
0.0,0.0,0.0,50.0,11.0
0.0,0.0,0.0,262.0,12.0
1591.0,372.0,2.0,1.0,2.0
146.0,105.0,9052.0,4.0,2.0
290.0,3006.0,0.0,11.0,11.0
0.0,0.0,0.0,108.0,11.0
28.0,0.0,0.0,80.0,80.0
255.0,861.0,0.0,44.0,44.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,258.0,17.0
302.0,498.0,0.0,10.0,10.0
0.0,0.0,0.0,61.0,4.0
28.0,0.0,0.0,2.0,2.0
220.0,1398.0,0.0,26.0,42.0
43.0,69.0,0.0,120.0,120.0
44.0,133.0,0.0,73.0,75.0
8.0,0.0,0.0,1.0,15.0
0.0,0.0,0.0,135.0,9.0
0.0,0.0,0.0,24.0,12.0
43.0,43.0,0.0,148.0,228.0
641.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,206.0,4.0
0.0,0.0,0.0,175.0,1.0
310.0,2794.0,0.0,4.0,4.0
0.0,0.0,0.0,63.0,10.0
696.0,333.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,52.0,19.0
0.0,0.0,0.0,125.0,7.0
0.0,0.0,0.0,168.0,21.0
221.0,2878.0,0.0,1.0,1.0
0.0,0.0,0.0,145.0,16.0
181.0,0.0,0.0,3.0,2.0
42.0,42.0,0.0,9.0,14.0
0.0,0.0,0.0,138.0,6.0
12.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,276.0,9.0
210.0,2790.0,0.0,10.0,27.0
321.0,5683.0,0.0,10.0,10.0
0.0,0.0,0.0,248.0,8.0
329.0,3982.0,0.0,2.0,31.0
0.0,0.0,0.0,135.0,7.0
0.0,0.0,0.0,220.0,19.0
8.0,0.0,0.0,1.0,44.0
320.0,379.0,0.0,9.0,9.0
0.0,0.0,0.0,212.0,7.0
225.0,3762.0,0.0,10.0,10.0
0.0,0.0,0.0,250.0,13.0
0.0,0.0,0.0,132.0,15.0
146.0,105.0,315.0,3.0,2.0
247.0,1416.0,0.0,11.0,11.0
353.0,1483.0,0.0,3.0,9.0
44.0,44.0,0.0,109.0,189.0
0.0,0.0,0.0,146.0,18.0
0.0,0.0,0.0,300.0,6.0
3065.0,331.0,2.0,1.0,2.0
102.0,102.0,0.0,1.0,1.0
259.0,750.0,0.0,4.0,5.0
147.0,105.0,1082.0,2.0,2.0
0.0,0.0,0.0,129.0,16.0
0.0,354.0,0.0,32.0,32.0
309.0,306.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,2.0
278.0,7227.0,0.0,3.0,3.0
28.0,0.0,0.0,82.0,82.0
313.0,761.0,0.0,1.0,1.0
219.0,1212.0,0.0,15.0,15.0
245.0,9165.0,0.0,2.0,3.0
328.0,2243.0,0.0,21.0,21.0
0.0,0.0,0.0,1.0,1.0
251.0,301.0,0.0,3.0,7.0
2089.0,335.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0,1.0
237.0,511.0,0.0,1.0,1.0
324.0,431.0,0.0,4.0,5.0
1.0,0.0,25950.0,2.0,2.0
0.0,0.0,0.0,110.0,17.0
105.0,145.0,0.0,4.0,1.0
218.0,974.0,0.0,6.0,6.0
325.0,2649.0,0.0,7.0,7.0
0.0,0.0,0.0,246.0,20.0
0.0,0.0,0.0,272.0,19.0
0.0,0.0,0.0,259.0,8.0
328.0,275.0,240.0,9.0,10.0
0.0,0.0,0.0,294.0,6.0
9.0,138.0,0.0,1.0,1.0
46.0,46.0,0.0,96.0,178.0
1079.0,334.0,1.0,1.0,1.0
45.0,139.0,0.0,79.0,159.0
273.0,903.0,26.0,1.0,1.0
0.0,0.0,0.0,190.0,20.0
0.0,0.0,0.0,135.0,5.0
237.0,138.0,0.0,2.0,2.0
225.0,1357.0,0.0,1.0,1.0
0.0,0.0,0.0,123.0,7.0
0.0,0.0,0.0,245.0,20.0
147.0,0.0,0.0,3.0,1.0
262.0,1011.0,0.0,3.0,4.0
1032.0,0.0,0.0,263.0,263.0
0.0,0.0,0.0,109.0,13.0
0.0,0.0,0.0,117.0,16.0
0.0,0.0,0.0,270.0,23.0
0.0,0.0,0.0,133.0,8.0
0.0,0.0,0.0,205.0,12.0
0.0,0.0,0.0,199.0,3.0
287.0,2251.0,0.0,3.0,7.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,233.0,1.0
0.0,0.0,0.0,96.0,16.0
300.0,13788.0,0.0,8.0,9.0
18.0,0.0,0.0,1.0,1.0
233.0,616.0,0.0,3.0,3.0
343.0,1178.0,0.0,9.0,10.0
0.0,0.0,0.0,223.0,23.0
0.0,0.0,0.0,280.0,17.0
253.0,11905.0,0.0,8.0,10.0
147.0,105.0,5607.0,1.0,1.0
0.0,0.0,0.0,248.0,2.0
437.0,14421.0,507.0,1.0,1.0
0.0,0.0,0.0,279.0,7.0
227.0,6588.0,0.0,5.0,22.0
215.0,10499.0,0.0,14.0,14.0
241.0,1400.0,0.0,33.0,33.0
8.0,0.0,0.0,1.0,12.0
0.0,0.0,0.0,57.0,16.0
303.0,555.0,0.0,9.0,9.0
0.0,0.0,0.0,2.0,1.0
45.0,45.0,0.0,181.0,181.0
105.0,147.0,1.0,2.0,2.0
43.0,43.0,0.0,122.0,202.0
0.0,0.0,0.0,205.0,17.0
324.0,2302.0,0.0,22.0,28.0
0.0,0.0,0.0,228.0,13.0
0.0,0.0,0.0,50.0,11.0
0.0,0.0,0.0,262.0,12.0
1591.0,372.0,2.0,1.0,2.0
146.0,105.0,9052.0,4.0,2.0
290.0,3006.0,0.0,11.0,11.0
0.0,0.0,0.0,108.0,11.0
28.0,0.0,0.0,80.0,80.0
255.0,861.0,0.0,44.0,44.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,258.0,17.0
302.0,498.0,0.0,10.0,10.0
0.0,0.0,0.0,61.0,4.0
28.0,0.0,0.0,2.0,2.0
220.0,1398.0,0.0,26.0,42.0
43.0,69.0,0.0,120.0,120.0
44.0,133.0,0.0,73.0,75.0
8.0,0.0,0.0,1.0,15.0
0.0,0.0,0.0,135.0,9.0
0.0,0.0,0.0,24.0,12.0
43.0,43.0,0.0,148.0,228.0
641.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,206.0,4.0
0.0,0.0,0.0,175.0,1.0
310.0,2794.0,0.0,4.0,4.0
0.0,0.0,0.0,63.0,10.0
696.0,333.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,52.0,19.0
0.0,0.0,0.0,125.0,7.0
0.0,0.0,0.0,168.0,21.0
221.0,2878.0,0.0,1.0,1.0
0.0,0.0,0.0,145.0,16.0
181.0,0.0,0.0,3.0,2.0
42.0,42.0,0.0,9.0,14.0
0.0,0.0,0.0,138.0,6.0
12.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,276.0,9.0
210.0,2790.0,0.0,10.0,27.0
321.0,5683.0,0.0,10.0,10.0
0.0,0.0,0.0,248.0,8.0
329.0,3982.0,0.0,2.0,31.0
0.0,0.0,0.0,135.0,7.0
0.0,0.0,0.0,220.0,19.0
8.0,0.0,0.0,1.0,44.0
320.0,379.0,0.0,9.0,9.0
0.0,0.0,0.0,212.0,7.0
225.0,3762.0,0.0,10.0,10.0
0.0,0.0,0.0,250.0,13.0
0.0,0.0,0.0,132.0,15.0
146.0,105.0,315.0,3.0,2.0
247.0,1416.0,0.0,11.0,11.0
353.0,1483.0,0.0,3.0,9.0
44.0,44.0,0.0,109.0,189.0
0.0,0.0,0.0,146.0,18.0
0.0,0.0,0.0,300.0,6.0
3065.0,331.0,2.0,1.0,2.0
102.0,102.0,0.0,1.0,1.0
259.0,750.0,0.0,4.0,5.0
147.0,105.0,1082.0,2.0,2.0
0.0,0.0,0.0,129.0,16.0
0.0,354.0,0.0,32.0,32.0
309.0,306.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,2.0
278.0,7227.0,0.0,3.0,3.0
28.0,0.0,0.0,82.0,82.0
313.0,761.0,0.0,1.0,1.0
219.0,1212.0,0.0,15.0,15.0
245.0,9165.0,0.0,2.0,3.0
328.0,2243.0,0.0,21.0,21.0
0.0,0.0,0.0,1.0,1.0
251.0,301.0,0.0,3.0,7.0
2089.0,335.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0,1.0
237.0,511.0,0.0,1.0,1.0
324.0,431.0,0.0,4.0,5.0
1.0,0.0,25950.0,2.0,2.0
0.0,0.0,0.0,110.0,17.0
105.0,145.0,0.0,4.0,1.0
218.0,974.0,0.0,6.0,6.0
325.0,2649.0,0.0,7.0,7.0
0.0,0.0,0.0,246.0,20.0
0.0,0.0,0.0,272.0,19.0
0.0,0.0,0.0,259.0,8.0
328.0,275.0,240.0,9.0,10.0
0.0,0.0,0.0,294.0,6.0
9.0,138.0,0.0,1.0,1.0
46.0,46.0,0.0,96.0,178.0
1079.0,334.0,1.0,1.0,1.0
45.0,139.0,0.0,79.0,159.0
273.0,903.0,26.0,1.0,1.0
0.0,0.0,0.0,190.0,20.0
0.0,0.0,0.0,135.0,5.0
237.0,138.0,0.0,2.0,2.0
225.0,1357.0,0.0,1.0,1.0
0.0,0.0,0.0,123.0,7.0
0.0,0.0,0.0,245.0,20.0
147.0,0.0,0.0,3.0,1.0
262.0,1011.0,0.0,3.0,4.0
1032.0,0.0,0.0,263.0,263.0
0.0,0.0,0.0,109.0,13.0
261.0,8412.0,0.0,9.0,9.0
0.0,0.0,0.0,145.0,8.0
0.0,0.0,0.0,250.0,2.0
294.0,1719.0,0.0,8.0,8.0
221.0,981.0,0.0,2.0,3.0
284.0,10352.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0,1.0
309.0,16096.0,0.0,3.0,3.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,13.0,4.0
0.0,0.0,0.0,87.0,1.0
214.0,283.0,0.0,2.0,2.0
0.0,0.0,0.0,292.0,13.0
0.0,0.0,0.0,295.0,18.0
0.0,0.0,0.0,143.0,15.0
46.0,78.0,0.0,278.0,277.0
748.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,102.0,19.0
8.0,0.0,0.0,1.0,46.0
0.0,0.0,0.0,251.0,3.0
329.0,8437.0,0.0,4.0,4.0
9.0,0.0,0.0,2.0,2.0
46.0,128.0,0.0,222.0,302.0
1766.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,260.0,4.0
1.0,0.0,9015.0,2.0,2.0
8.0,135.0,7.0,1.0,1.0
266.0,529.0,0.0,1.0,6.0
245.0,0.0,0.0,3.0,2.0
295.0,465.0,0.0,11.0,12.0
0.0,0.0,0.0,44.0,12.0
228.0,6834.0,0.0,2.0,7.0
1032.0,0.0,0.0,511.0,511.0
0.0,0.0,0.0,272.0,15.0
0.0,0.0,0.0,122.0,19.0
0.0,0.0,0.0,287.0,3.0
0.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,486.0,1.0
1.0,0.0,0.0,22.0,6.0
0.0,0.0,0.0,286.0,9.0
30.0,0.0,0.0,1.0,1.0
2078.0,333.0,1.0,1.0,2.0
19.0,0.0,0.0,1.0,1.0
661.0,329.0,0.0,1.0,1.0
28.0,0.0,0.0,35.0,34.0
0.0,0.0,0.0,28.0,2.0
0.0,0.0,0.0,108.0,18.0
0.0,0.0,0.0,101.0,5.0
1075.0,364.0,0.0,1.0,2.0
223.0,656.0,0.0,12.0,21.0
350.0,1185.0,15159.0,1.0,2.0
0.0,0.0,0.0,270.0,23.0
0.0,0.0,0.0,133.0,8.0
0.0,0.0,0.0,205.0,12.0
0.0,0.0,0.0,199.0,3.0
287.0,2251.0,0.0,3.0,7.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,233.0,1.0
0.0,0.0,0.0,96.0,16.0
300.0,13788.0,0.0,8.0,9.0
18.0,0.0,0.0,1.0,1.0
233.0,616.0,0.0,3.0,3.0
343.0,1178.0,0.0,9.0,10.0
0.0,0.0,0.0,223.0,23.0
0.0,0.0,0.0,280.0,17.0
253.0,11905.0,0.0,8.0,10.0
147.0,105.0,5607.0,1.0,1.0
0.0,0.0,0.0,248.0,2.0
437.0,14421.0,507.0,1.0,1.0
0.0,0.0,0.0,279.0,7.0
227.0,6588.0,0.0,5.0,22.0
215.0,10499.0,0.0,14.0,14.0
241.0,1400.0,0.0,33.0,33.0
8.0,0.0,0.0,1.0,12.0
0.0,0.0,0.0,57.0,16.0
303.0,555.0,0.0,9.0,9.0
0.0,0.0,0.0,2.0,1.0
45.0,45.0,0.0,181.0,181.0
105.0,147.0,1.0,2.0,2.0
43.0,43.0,0.0,122.0,202.0
0.0,0.0,0.0,205.0,17.0
324.0,2302.0,0.0,22.0,28.0
0.0,0.0,0.0,228.0,13.0
0.0,0.0,0.0,50.0,11.0
0.0,0.0,0.0,262.0,12.0
1591.0,372.0,2.0,1.0,2.0
146.0,105.0,9052.0,4.0,2.0
290.0,3006.0,0.0,11.0,11.0
0.0,0.0,0.0,108.0,11.0
28.0,0.0,0.0,80.0,80.0
255.0,861.0,0.0,44.0,44.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,258.0,17.0
302.0,498.0,0.0,10.0,10.0
0.0,0.0,0.0,61.0,4.0
28.0,0.0,0.0,2.0,2.0
220.0,1398.0,0.0,26.0,42.0
43.0,69.0,0.0,120.0,120.0
44.0,133.0,0.0,73.0,75.0
8.0,0.0,0.0,1.0,15.0
0.0,0.0,0.0,135.0,9.0
0.0,0.0,0.0,24.0,12.0
43.0,43.0,0.0,148.0,228.0
641.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,206.0,4.0
0.0,0.0,0.0,175.0,1.0
310.0,2794.0,0.0,4.0,4.0
0.0,0.0,0.0,63.0,10.0
696.0,333.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,52.0,19.0
0.0,0.0,0.0,125.0,7.0
0.0,0.0,0.0,168.0,21.0
221.0,2878.0,0.0,1.0,1.0
0.0,0.0,0.0,145.0,16.0
181.0,0.0,0.0,3.0,2.0
42.0,42.0,0.0,9.0,14.0
0.0,0.0,0.0,138.0,6.0
12.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,276.0,9.0
210.0,2790.0,0.0,10.0,27.0
321.0,5683.0,0.0,10.0,10.0
0.0,0.0,0.0,248.0,8.0
329.0,3982.0,0.0,2.0,31.0
0.0,0.0,0.0,135.0,7.0
0.0,0.0,0.0,220.0,19.0
8.0,0.0,0.0,1.0,44.0
320.0,379.0,0.0,9.0,9.0
0.0,0.0,0.0,212.0,7.0
225.0,3762.0,0.0,10.0,10.0
0.0,0.0,0.0,250.0,13.0
0.0,0.0,0.0,132.0,15.0
146.0,105.0,315.0,3.0,2.0
247.0,1416.0,0.0,11.0,11.0
353.0,1483.0,0.0,3.0,9.0
44.0,44.0,0.0,109.0,189.0
0.0,0.0,0.0,146.0,18.0
0.0,0.0,0.0,300.0,6.0
3065.0,331.0,2.0,1.0,2.0
102.0,102.0,0.0,1.0,1.0
259.0,750.0,0.0,4.0,5.0
147.0,105.0,1082.0,2.0,2.0
0.0,0.0,0.0,129.0,16.0
0.0,354.0,0.0,32.0,32.0
309.0,306.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,2.0
278.0,7227.0,0.0,3.0,3.0
28.0,0.0,0.0,82.0,82.0
313.0,761.0,0.0,1.0,1.0
219.0,1212.0,0.0,15.0,15.0
245.0,9165.0,0.0,2.0,3.0
328.0,2243.0,0.0,21.0,21.0
0.0,0.0,0.0,1.0,1.0
251.0,301.0,0.0,3.0,7.0
2089.0,335.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0,1.0
237.0,511.0,0.0,1.0,1.0
324.0,431.0,0.0,4.0,5.0
1.0,0.0,25950.0,2.0,2.0
0.0,0.0,0.0,110.0,17.0
105.0,145.0,0.0,4.0,1.0
218.0,974.0,0.0,6.0,6.0
325.0,2649.0,0.0,7.0,7.0
0.0,0.0,0.0,246.0,20.0
0.0,0.0,0.0,272.0,19.0
0.0,0.0,0.0,259.0,8.0
328.0,275.0,240.0,9.0,10.0
0.0,0.0,0.0,294.0,6.0
9.0,138.0,0.0,1.0,1.0
46.0,46.0,0.0,96.0,178.0
1079.0,334.0,1.0,1.0,1.0
45.0,139.0,0.0,79.0,159.0
273.0,903.0,26.0,1.0,1.0
0.0,0.0,0.0,190.0,20.0
0.0,0.0,0.0,135.0,5.0
237.0,138.0,0.0,2.0,2.0
225.0,1357.0,0.0,1.0,1.0
0.0,0.0,0.0,123.0,7.0
0.0,0.0,0.0,245.0,20.0
147.0,0.0,0.0,3.0,1.0
262.0,1011.0,0.0,3.0,4.0
1032.0,0.0,0.0,263.0,263.0
0.0,0.0,0.0,109.0,13.0
261.0,8412.0,0.0,9.0,9.0
0.0,0.0,0.0,145.0,8.0
0.0,0.0,0.0,250.0,2.0
294.0,1719.0,0.0,8.0,8.0
221.0,981.0,0.0,2.0,3.0
284.0,10352.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0,1.0
309.0,16096.0,0.0,3.0,3.0
334.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,13.0,4.0
0.0,0.0,0.0,87.0,1.0
